"lugar";"nombre";"rio";"año";"caudal_medio_anual";"codigo_de_estacion";"sistema";"cuenca"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1989";"2.16";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1990";"3.27";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1991";"3.01";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1992";"5.34";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1993";"3.67";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1994";"3.88";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1995";"2.73";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1996";"3.1";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1997";"3.53";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1998";"3.58";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"1999";"4.3";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2000";"6.21";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2001";"5.45";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2002";"2.8";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2003";"2.49";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2004";"2.95";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2005";"3.15";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2006";"3.23";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2007";"3.00";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2008";"5.34";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2009";"3.05";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2010";"2.24";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2011";"4.47";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2012";"2.99";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2013";"2.2";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2014";"4.07";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2015";"4.13";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2016";"4.44";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2017";"3.2";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2018";"3.27";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2019";"2.63";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POTRERO DEL CLAVILLO";"POTRERO DEL CLAVILLO";"LAS CAÑAS";"2020";"2.46";"409";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1972";"1.87";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1973";"4.22";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1974";"5.77";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1975";"20.4";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1976";"2.6";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1977";"6.72";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1978";"8.48";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1979";"10.81";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1980";"6.83";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1981";"8.34";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1982";"8.23";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1983";"7.48";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1984";"13.03";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1985";"14.28";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1986";"8.28";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1987";"9.37";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1988";"6.84";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1989";"3.24";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1990";"3.36";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1991";"6.44";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1992";"7.9";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1993";"5.54";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1994";"5.73";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1995";"4.02";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1996";"6.44";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1997";"8.18";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1998";"7.99";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"1999";"11.39";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2000";"11.78";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2001";"11.65";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2002";"8.28";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2003";"4.55";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2004";"9.06";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2005";"6.66";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2006";"8.49";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2007";"6.81";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2008";"14.07";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2009";"5.94";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2010";"3.31";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2011";"7.19";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2012";"5.42";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2013";"4.57";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2014";"2.65";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2015";"7.68";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2016";"9.81";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2017";"7.55";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2018";"8.61";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2019";"8.86";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"POT. DE LAS TABLAS";"POT. DE LAS TABLAS";"LULES";"2020";"8.93";"411";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1970";"6.52";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1971";"4.97";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1972";"1.37";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1973";"8.74";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1974";"10.05";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1975";"12.3";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"EMBALSE ESCABA";"EMBALSE ESCABA";"MARAPA";"1976";"15.74";"412";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1970";"4.21";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1971";"5.33";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1972";"2.92";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1973";"6.06";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1974";"7.92";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1975";"7.72";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1976";"4.01";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1977";"6.55";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1978";"6.95";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1979";"9.78";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1980";"6.58";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1981";"7.02";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1982";"7.53";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1983";"7.7";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1984";"6.65";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1985";"9.17";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"SOLCO";"1986";"7.85";"418";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1970";"0.73";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1971";"1.29";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1972";"0.43";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1977";"1.61";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1978";"1.14";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1979";"1.74";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1980";"0.92";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1981";"1.69";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1982";"1.69";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1983";"1.48";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1984";"1.19";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1985";"1.62";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"LAS HIGUERAS";"LAS HIGUERAS";"Aº MEMBRILLO";"1986";"1.08";"422";"Sistema Lag una Mar Chiquita";"Cuencadel Río Salí-Dulce"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1970";"57.61";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1971";"67.35";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1972";"57.45";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1973";"93.57";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1974";"129.06";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1975";"84.58";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1976";"102.09";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1977";"94.98";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1978";"89.18";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1979";"119.47";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1980";"98.44";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1981";"140.33";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1982";"124.72";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1983";"57.00";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1984";"144.39";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1985";"140.92";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1986";"100.83";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1987";"101.2";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1988";"99.75";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1989";"69.33";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1990";"95.48";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1991";"126.92";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1992";"96.32";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1993";"79.54";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1994";"87.2";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1995";"81.87";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1996";"93.74";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1997";"88.29";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1998";"77.63";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"1999";"113.21";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2000";"121.32";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2001";"79.82";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2002";"101.99";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2003";"96.57";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2004";"91.74";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2005";"87.08";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2006";"143.04";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2007";"108.5";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2008";"140.63";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2009";"119.72";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2010";"76.99";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2011";"122.21";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2012";"99.65";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2013";"137.1";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2014";"82.9";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2015";"128.65";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2016";"84.46";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
"AGUAS BLANCAS";"AGUAS BLANCAS";"BERMEJO";"2017";"86.56";"604";"Sistema Río Paraguay";"Cuencadel Río Bermejo Superior"
